#,SK_ID_CURR,TARGET
0,100001,0.065051153503659
1,100005,0.126400862862072
2,100013,0.081238834817538
3,100028,0.061509363614455
4,100038,0.128307643262461
5,100042,0.055893562654303
6,100057,0.083035056599578
7,100065,0.125470149454048
8,100066,0.050359062441853
9,100067,0.103294569677049
10,100074,0.063245613587493
11,100090,0.115127499593902
12,100091,0.117158221045112
13,100092,0.098101107380491
14,100106,0.155821055553369
15,100107,0.111812720032966
16,100109,0.098569823644311
17,100117,0.076216439254564
18,100128,0.073493501850049
19,100141,0.087928080850478
20,100150,0.075496980010802
21,100168,0.064994846865268
22,100169,0.044324958226132
23,100170,0.086903390918897
24,100171,0.099827966398881
25,100172,0.121537266520907
26,100184,0.073917172104475
27,100187,0.061739081507789
28,100212,0.085807414866092
29,100222,0.084763033803604
30,100223,0.063094951397666
31,100232,0.073246417566212
32,100241,0.141189416030182
33,100245,0.07944665703269
34,100253,0.061443411077205
35,100256,0.094505522500607
36,100271,0.054833190472974
37,100278,0.106469849654642
38,100280,0.070668978215578
39,100306,0.153888455994622
40,100311,0.107085831731227
41,100312,0.063542064117789
42,100330,0.074959074043257
43,100331,0.089477344360371
44,100352,0.09284457873379
45,100358,0.093006462959579
46,100367,0.085628894815622
47,100382,0.085281064711596
48,100384,0.074215281143375
49,100385,0.115680430134646
50,100386,0.090377989356951
51,100399,0.071801691632776
52,100404,0.069263761428773
53,100416,0.071779808188788
54,100422,0.121027446913211
55,100426,0.079434654205086
56,100438,0.068454159047143
57,100444,0.114725823320514
58,100445,0.123387523768679
59,100446,0.117187914129331
60,100447,0.064846859336624
61,100450,0.073684897940814
62,100466,0.085777768829329
63,100483,0.072885283318886
64,100484,0.052560838077374
65,100494,0.084038689131487
66,100510,0.12550612364274
67,100512,0.059550916846473
68,100517,0.0695516998008
69,100548,0.058363705407433
70,100551,0.070070664478824
71,100552,0.125618878820218
72,100553,0.085920706993385
73,100561,0.092905452486333
74,100568,0.123498203837321
75,100569,0.069325995052188
76,100591,0.095325004506497
77,100592,0.047867000479934
78,100602,0.107615309782107
79,100607,0.079157337521215
80,100613,0.08342402592094
81,100617,0.078190701906525
82,100618,0.091408644103347
83,100622,0.163541947466553
84,100625,0.124312631762372
85,100677,0.083527784742113
86,100699,0.07670660572912
87,100702,0.136779862998698
88,100711,0.084146732125572
